Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V)
600;46.395840;23.999642;24.901120;22.999642;9.6189452;3.2618280;10.684364;6.6845738;2.1079228;18.684395;11;4;0.5000000;1.2810124;55.271543;63.062174;0.4462528;10.070394;19.798990;0.4118586;6843.9655;570.33046;295.17841;331.81781;36.639401;88.957976;12.084251;16.072201;10.070373;19.799029;0.0402929;7642.9996;636.91663;32.249345;41.394112;9.1447670;77.908049;2.0320150;1.6520464;1.2074850;19.797568;330.00000;45.614586;50.939964;5.3253776;89.545777;4.3740903;3.9323523;2.7620409;10.647721
601;55.395840;28.759642;36.901122;27.759642;13.615661;2.9634700;13.138953;7.5003715;4.7332199;21.880192;14;3;0.5000000;1.1432198;54.358067;62.187135;0.8150312;7.5527958;19.798990;0.8103646;2453.5381;204.46151;208.21014;245.64418;37.434040;84.760868;1.9062424;18.483903;7.5530761;19.798260;0.0817496;2976.8821;248.07351;25.484487;28.271574;2.7870879;90.141731;0.3113424;2.3046630;0.8252817;19.798666;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
602;45.435840;23.809242;13.621120;22.809242;11.499198;2.2537018;10.841195;5.8745176;3.1368378;17.779138;7;3;0.5000000;1.1432198;38.023990;45.116999;0.2696701;7.5527958;19.798990;0.1101038;19615.226;1634.6022;226.16433;252.01761;25.853281;89.741479;1.1032682;13.339839;7.5527414;19.799107;0.0106768;20983.908;1748.6590;23.461518;39.525767;16.064249;59.357527;0.7940523;1.5380772;1.1531661;19.798819;330.00000;45.615754;57.366261;11.750507;79.516694;1.2401514;10.838488;7.2501350;4.6487813
603;55.035840;25.713242;36.421122;24.713242;10.696242;3.3351796;11.522826;9.6087356;2.5003829;22.465356;16;3;0.5000000;1.1432198;34.073651;39.353776;0.7270370;7.5527958;19.798990;0.7386802;2643.1163;220.25969;204.45670;246.60148;42.144783;82.909761;10.020731;17.809481;7.5506641;19.807032;0.0739501;3184.9315;265.41096;24.664237;29.306028;4.6417903;84.160971;1.2269812;2.4005815;0.8546698;19.798123;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
604;55.755840;31.806042;37.381122;30.806042;16.535080;2.5917603;14.755081;5.3920073;3.9660568;21.295028;12;3;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
605;52.299840;21.600602;26.773121;20.600602;9.3062358;2.5613827;9.6599551;11.180786;4.8343094;21.981087;6;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
606;52.419840;30.549402;16.933121;29.549402;13.946042;3.4374794;13.915331;7.1446646;4.5785884;22.419365;6;4;0.5000000;1.2810124;30.204815;36.018419;0.3862360;10.070394;19.798990;0.2177621;13333.242;1111.1035;304.05113;338.62998;34.578848;89.788604;1.2112870;11.314645;10.070329;19.799112;0.0213328;14153.249;1179.4374;31.617859;52.861087;21.243228;59.813107;0.8947540;1.1096782;1.5419520;19.798872;330.00000;45.615930;52.061393;6.4454626;87.619496;0.7774487;5.3918214;5.0429194;5.9744765
607;59.139840;31.882202;35.893121;30.882202;15.785572;2.9937145;14.692672;5.9140840;4.3861231;21.855185;12;3;0.5000000;1.1432198;56.343143;64.637153;0.8965404;7.5527958;19.798990;0.7665337;2722.9556;226.91297;218.57496;251.14899;32.574025;87.029999;1.7186870;14.148675;7.5529393;19.798615;0.0770569;3149.4411;262.45342;25.414024;28.597522;3.1834976;88.867925;0.3145268;1.6587815;0.8344659;19.798758;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
608;59.739840;29.026202;16.693122;28.026202;13.984604;2.8741985;13.294551;5.7334771;3.1075180;20.246578;9;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
609;47.259840;26.551002;20.053120;25.551002;11.427021;3.2689903;11.958253;6.4700637;2.8168893;19.745564;6;8;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
610;53.259840;21.791002;38.053121;20.791002;10.426416;2.0692928;9.8781776;6.3571847;3.1449217;17.252686;6;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
611;55.179840;22.171802;30.613121;21.171802;9.6650467;2.5859772;9.9394065;9.2446117;2.4063089;20.330512;14;3;0.5000000;1.1432198;35.445844;41.090220;0.6477166;7.5527958;19.798990;0.4614293;4211.3884;350.94903;203.49752;237.78288;34.285355;85.581235;5.0191385;23.377739;7.5510111;19.806287;0.0450135;5145.3426;428.77855;24.254132;29.127972;4.8738395;83.267495;0.7399159;2.9937762;0.8504421;19.797979;330.00000;45.616107;50.618333;5.0022256;90.117759;1.2846520;6.7429298;1.8703028;15.700325
612;58.779840;28.835802;35.413122;27.835802;12.864424;3.3662883;13.076329;10.557079;4.7986342;24.974979;16;4;0.5000000;1.2810124;48.357933;54.965462;0.8695348;10.070394;19.798990;1.1850588;2015.3104;167.94253;250.09815;305.53582;55.437672;81.855590;2.8729344;27.815587;10.072127;19.801177;0.1153760;2704.1278;225.34398;32.671681;36.344712;3.6730310;89.893905;0.6012417;3.4985930;1.0620724;19.798944;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
613;59.979840;23.123802;27.013122;22.123802;9.2642171;3.1263920;10.280303;7.6612343;2.5960760;19.223135;8;7;0.5000000;1.5912727;62.857325;71.085418;0.7536233;17.623190;19.798990;0.5771003;7954.8012;662.90010;480.73887;528.25675;47.517877;91.004776;6.0110438;29.083973;17.622096;19.802812;0.0553307;9628.8275;802.40229;55.791535;65.960861;10.169326;84.582788;0.7228121;3.6844831;1.9257099;19.798102;330.00000;45.616273;49.782170;4.1658969;91.631749;1.1824114;6.4947944;3.4304832;8.3738272
614;45.608640;24.319514;30.651520;23.319514;11.860813;2.2551343;11.095973;5.8316156;2.0788904;17.991372;5;8;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
615;55.808640;23.367514;34.251521;22.367514;9.2599138;3.2155837;10.379861;9.9496234;4.5344713;21.633380;13;4;0.5000000;1.2810124;53.958130;61.609787;0.7816687;10.070394;19.798990;0.7075251;3390.5180;282.54317;251.20976;295.54462;44.334858;84.998929;2.0568932;31.163432;10.060786;19.820534;0.0727765;4537.2467;378.10389;34.578973;38.100008;3.5210341;90.758442;0.4297117;4.2119061;1.1143353;19.797694;330.00000;45.615962;49.451143;3.8351809;92.244505;0.6386937;6.0960780;1.6331362;17.489353
616;47.528640;24.700314;23.211520;23.700314;11.100308;2.7713866;11.157310;7.4517277;3.0193319;19.801884;5;9;0.5000000;1.9173307;52.819588;60.317802;0.4502723;22.658387;19.798990;0.4329004;14330.450;1194.2042;649.64544;704.17654;54.531097;92.256047;3.0065744;25.007214;22.658299;19.799048;0.0431515;16416.892;1368.0743;74.184813;101.48303;27.298212;73.100711;1.1183989;2.9186596;2.9638031;19.797058;330.00000;45.615965;50.543605;4.9276405;90.250714;1.0906995;6.6111599;5.8499392;4.9878643
617;56.528640;29.460314;35.211521;28.460314;15.098752;2.4721644;13.612116;5.7328951;3.0001452;20.463052;10;4;0.5000000;1.2810124;59.955657;68.495546;0.8205408;10.070394;19.798990;0.7322877;3873.6838;322.80698;297.05340;334.21785;37.164450;88.880172;5.9654408;14.606584;10.070892;19.799856;0.0718722;4378.2336;364.85280;32.952520;38.416643;5.4641235;85.776676;0.8498420;1.6492665;1.1209413;19.798617;330.00000;45.615897;50.982499;5.3666021;89.473639;1.3088720;2.3091399;1.6287453;18.028255
618;49.448640;25.081114;15.771520;24.081114;10.340667;3.2872069;11.218755;7.8045246;2.6370995;20.345081;17;3;0.5000000;1.1432198;51.950094;59.146587;0.3667913;7.5527958;19.798990;0.3377482;5833.2778;486.10649;206.31665;237.73453;31.417878;86.784470;7.0042621;23.388273;7.5527852;19.799019;0.0332563;6999.8206;583.31838;24.377519;29.585465;5.2079458;82.396944;0.9724155;3.0154921;0.8634688;19.797702;330.00000;45.616223;50.717481;5.1012580;89.941815;2.1641752;8.8139165;2.4883882;11.874853
619;59.648640;24.129114;19.371521;23.129114;10.738904;2.7480884;10.877535;13.189848;3.4153546;25.254404;14;8;0.5000000;1.7525822;57.680937;64.588708;0.6303117;20.140789;19.798990;0.8260705;4506.0950;375.50791;389.80381;463.17460;73.370785;84.159152;18.112204;47.902642;20.142608;19.800139;0.0849403;7157.6186;596.46822;63.666513;71.458800;7.7922874;89.095413;0.0000000;9.3808715;2.1054490;19.798031;330.00000;45.618347;49.691765;4.0734180;91.802630;0.0000000;11.419367;2.6043321;11.169107
620;56.768640;23.557914;15.531521;22.557914;10.378365;2.7243580;10.597867;7.6606523;2.4887032;19.439609;8;6;0.5000000;1.5911023;52.147607;59.461476;0.4514869;15.105592;19.798990;0.2855596;14231.371;1185.9476;425.57116;465.80148;40.230326;91.363204;6.0599617;25.964808;15.094808;19.815379;0.0289711;16451.331;1370.9442;49.910803;66.624390;16.713587;74.913711;1.0657105;3.5157259;1.9457545;19.796572;330.00000;45.616125;51.251590;5.6354648;89.004312;2.1238218;10.556884;5.7642149;5.2061059
621;59.768640;33.077914;39.531521;32.077914;18.378711;2.1241851;15.507911;9.1537262;3.1596336;25.692683;13;6;0.5000000;1.5911023;51.688973;58.276076;0.9938001;15.105592;19.798990;1.6850031;2285.0583;190.42153;403.20566;476.37733;73.171676;84.639975;14.532581;23.179825;15.106997;19.799545;0.1667468;2749.1721;229.09768;48.005161;54.526965;6.5218038;88.039305;3.8062271;0.9301854;1.5913867;19.798966;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
622;59.888640;42.026714;29.691521;41.026714;23.018517;3.0002819;19.763286;5.1176048;2.9039126;26.130962;13;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
623;45.152640;23.634074;14.043520;22.634074;9.6288838;3.1262986;10.535462;6.5803554;3.6757587;18.397392;9;3;0.5000000;1.1432198;45.460091;53.047927;0.2807530;7.5527958;19.798990;0.1488751;14391.625;1199.3021;224.36779;248.02679;23.659000;90.461111;1.3352765;16.762628;7.5535185;19.799207;0.0144898;15859.964;1321.6636;24.065459;34.520169;10.454711;69.714197;0.8008899;1.8117600;1.0073413;19.798209;330.00000;45.615907;54.600593;8.9846855;83.544711;1.0776990;11.193255;5.4917151;5.8430976
624;56.672640;25.918874;29.403522;24.918874;11.065829;3.2238262;11.653480;7.9034016;2.5514192;20.862838;10;5;0.5000000;1.4332604;47.970766;54.756257;0.6984731;12.587993;19.798990;0.6335905;5463.7558;455.31298;362.51714;405.78068;43.263539;89.338196;9.0976447;19.950410;12.572136;19.826465;0.0630493;6221.1344;518.42787;41.075107;49.243281;8.1681744;83.412611;1.1173173;2.5696336;1.4361807;19.798001;330.00000;45.616213;50.832487;5.2162743;89.738306;2.0466350;3.7594610;2.2871085;12.798441
625;56.312640;22.872474;28.923521;21.872474;11.146409;2.0955359;10.412353;10.011766;3.3185823;21.448003;12;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
626;51.176640;30.183834;36.075520;29.183834;13.957682;3.3010994;13.766642;6.1081897;2.7358154;21.200107;7;4;0.5000000;1.2810124;36.079757;42.443458;0.6577411;10.070394;19.798990;0.5077562;5778.7219;481.56016;307.26682;342.97811;35.711291;89.587881;7.9889192;6.7035715;10.070375;19.799003;0.0503019;6230.6523;519.22102;32.820584;46.165270;13.344686;71.093669;1.3205858;0.7354468;1.3464922;19.798549;330.00000;45.615711;53.331048;7.7153367;85.533124;2.1922683;1.4528857;2.4001904;12.801175
627;59.696640;22.948634;27.435520;21.948634;10.396901;2.4974900;10.349944;10.533843;3.7386485;22.008159;11;5;0.5000000;1.4332604;45.257186;51.774920;0.7224731;12.587993;19.798990;0.5818190;5192.5668;432.71390;316.37241;359.91420;43.541789;87.902175;2.9716219;33.524935;12.589237;19.799811;0.0555025;6901.9837;575.16531;40.115777;45.779055;5.6632781;87.629107;0.6037513;4.1959924;1.3387988;19.798657;330.00000;45.616092;49.704980;4.0888872;91.773687;0.8676375;7.7685654;2.4623009;11.681023
628;51.680640;29.688794;30.747520;28.688794;15.844178;2.1810516;13.799134;6.1703321;4.5199264;21.014729;6;4;0.5000000;1.2810124;39.105720;46.088489;0.5991332;10.070394;19.798990;0.3872265;7624.2003;635.35003;309.16337;337.98778;28.824413;91.471759;1.0743659;11.884303;10.063893;19.814595;0.0390433;8203.4955;683.62463;33.540810;44.045194;10.504385;76.150895;0.5005562;1.2560196;1.2849497;19.798608;330.00000;45.615964;50.624936;5.0089720;90.105722;0.5597990;3.4126026;2.9728101;9.8359470
629;58.280640;22.072794;29.547521;21.072794;10.043037;2.3616220;9.9459913;10.243188;2.9049919;21.279585;23;3;0.5000000;1.1432198;53.643192;60.685414;0.7522344;7.5527958;19.798990;0.7326709;2132.6361;177.71968;163.62675;214.02892;50.402173;76.450766;7.0318210;34.288520;7.5466140;19.817237;0.0728762;3211.5291;267.62743;24.509041;26.936190;2.4271483;90.989266;0.7988892;5.1157776;0.7871656;19.798510;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
630;49.400640;26.261594;37.707520;25.261594;13.684399;2.0369410;12.121562;7.9258994;2.6693218;21.056696;21;3;0.5000000;1.1432198;60.388094;68.165410;0.6943353;7.5527958;19.798990;1.0217301;1735.6622;144.63852;185.70774;239.16249;53.454751;77.649191;11.862574;22.579189;7.5535196;19.799653;0.1043463;2256.7653;188.06377;24.659952;27.677031;3.0170787;89.098980;0.4260062;4.0364370;0.8087971;19.798539;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
631;59.600640;25.309594;11.307520;24.309594;11.084365;2.9969583;11.405557;10.776592;3.8013646;23.431389;12;3;0.5000000;1.1432198;25.998497;30.753299;0.3608956;7.5527958;19.798990;0.1747160;11633.847;969.48722;212.85541;239.06234;26.206928;89.037618;1.7455484;22.647770;7.5523923;19.802447;0.0170546;13514.669;1126.2224;24.136558;33.732037;9.5954790;71.553811;0.7587182;2.8032539;0.9850673;19.797463;330.00000;45.615972;54.224543;8.6085711;84.124216;1.3446863;13.544210;4.7168395;6.8175399
632;51.320640;26.642394;30.267520;25.642394;12.924759;2.5527612;12.183006;8.2786962;2.2870894;21.599893;7;4;0.5000000;1.2810124;23.662006;28.321914;0.5304328;10.070394;19.798990;0.3454553;8343.9420;695.32850;301.85039;341.86241;40.012016;88.295871;9.8784000;8.1327577;10.070343;19.799066;0.0341246;8946.7197;745.55998;31.971241;52.942082;20.970840;60.389090;1.8663494;1.0673924;1.5440888;19.798788;330.00000;45.615051;53.532027;7.9169767;85.210766;3.7865376;2.5143782;3.3849019;9.1116636
633;51.920640;23.786394;11.067520;22.786394;11.124655;2.4328131;10.784994;6.8307739;2.6849461;18.723971;13;3;0.5000000;1.1432198;51.736607;59.341291;0.3123672;7.5527958;19.798990;0.1704125;11950.190;995.84920;213.25772;238.23970;24.981975;89.513933;3.0212295;23.117034;7.5516756;19.804379;0.0165793;13929.405;1160.7838;24.184007;32.040551;7.8565438;75.479373;0.7459348;2.9003862;0.9357192;19.797414;330.00000;45.616111;54.420099;8.8039873;83.822177;2.0767603;14.176007;4.8319885;6.6997663
634;58.640640;25.119194;30.027521;24.119194;9.9624564;3.4899124;11.187119;8.1348238;2.1378288;20.694421;21;3;0.5000000;1.1432198;56.371115;63.723868;0.7720492;7.5527958;19.798990;0.7239587;2578.2062;214.85052;195.46098;242.73937;47.278385;80.522984;15.834793;20.473796;7.5534949;19.799543;0.0716885;3200.4325;266.70271;24.026301;27.584877;3.5585761;87.099540;4.7413036;-0.0050549;0.8057821;19.798673;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
635;58.160640;36.923994;39.387522;35.923994;19.401502;2.9863894;17.215399;6.8139401;2.8077893;25.275937;6;6;0.5000000;1.5911023;33.475908;39.163319;0.8868837;15.105592;19.798990;0.7871356;5571.3388;464.27823;459.23793;515.66080;56.422874;89.058142;11.424648;5.4651738;15.105555;19.798971;0.0777474;5879.3520;489.94600;47.867846;73.270987;25.403140;65.329878;1.8633785;0.7457546;2.1379691;19.798794;330.00000;45.615883;59.715550;14.099667;76.388617;2.2999714;0.8119425;2.5606625;13.429058
636;59.960640;28.355994;11.787521;27.355994;14.003784;2.6252487;13.021685;8.6682276;3.0342015;22.846224;10;3;0.5000000;1.1432198;24.462355;29.146315;0.3695930;7.5527958;19.798990;0.1691358;12578.116;1048.1763;222.78189;250.72841;27.946519;88.853868;3.6746296;14.525294;7.5527530;19.799097;0.0169198;13705.397;1142.1164;24.283708;38.617083;14.333374;62.883332;0.9777939;1.9163139;1.1269235;19.798591;330.00000;45.616019;53.910994;8.2949750;84.613574;2.5498232;8.6944716;4.8336841;6.5089025
637;56.624640;27.099354;21.339521;26.099354;11.411289;3.4726962;12.181503;5.4901458;2.9374291;19.039823;8;4;0.5000000;1.2810124;55.057912;63.450047;0.5484966;10.070394;19.798990;0.3221302;9046.3922;753.86602;305.16555;333.88579;28.720236;91.398186;2.6524264;14.823506;10.071376;19.799225;0.0328607;9886.3169;823.85974;34.020419;43.376478;9.3560598;78.430568;0.5493837;1.8142486;1.2658378;19.798334;330.00000;45.616030;50.327709;4.7116795;90.638001;1.0132719;5.2532063;3.4987185;8.3152099
638;55.784640;35.857754;30.219521;34.857754;17.930915;3.3408828;16.593656;6.2776260;4.3728244;24.206503;15;3;0.5000000;1.1432198;56.263891;64.180379;0.7103088;7.5527958;19.798990;0.9256368;2198.1233;183.17694;213.06950;250.25839;37.188888;85.139804;2.6771077;14.959409;7.5535457;19.799410;0.0937898;2594.3733;216.19778;25.481001;29.365054;3.8840532;86.773213;0.5222498;1.7719131;0.8569282;19.798567;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
639;58.784640;21.577754;24.219521;20.577754;8.9312612;2.7407100;9.6036993;7.7706999;2.0437548;18.559577;19;3;0.5000000;1.1432198;61.245555;69.269078;0.6616278;7.5527958;19.798990;0.4547174;4099.1842;341.59868;195.19451;233.81099;38.616481;83.483889;13.339016;25.485999;7.5528852;19.799221;0.0467641;5031.2136;419.26780;24.638472;28.244750;3.6062782;87.232041;0.4687796;4.4197648;0.8263641;19.797857;330.00000;45.618012;49.901526;4.2835141;91.416066;1.8725127;8.6373264;1.8064063;16.131734
