Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V)
250; 59.684160; 27.539558; 26.538880; 26.539558; 13.425891; 2.6226110; 12.614126; 5.7230186; 4.2687782; 19.492798;8;3; 0.5000000; 1.1432198; 46.559501; 54.486680; 0.6966527; 7.5527958; 19.798990; 0.3112917; 7096.3879; 591.36566; 231.33079; 253.30671; 21.975913; 91.324386; 1.0366187; 12.076227; 7.5505000; 19.807515; 0.0313286; 7729.8328; 644.15274; 25.359407; 30.589684; 5.2302763; 82.901829; 0.3003337; 1.3836141; 0.8924712; 19.798689; 330.00000; 45.615952; 49.765074; 4.1491223; 91.662582; 0.5305133; 4.3835202; 2.7201023; 10.573603
251; 59.324160; 24.493158; 26.058880; 23.493158; 10.506472; 2.9943207; 10.997999; 7.8313828; 2.0359413; 20.077962;10;3; 0.5000000; 1.1432198; 28.693083; 33.929294; 0.6411511; 7.5527958; 19.798990; 0.2893094; 7436.9857; 619.74880; 225.31394; 255.67980; 30.365864; 88.123479; 11.061914; 9.1835381; 7.5527716; 19.799038; 0.0289491; 8122.8135; 676.90112; 24.624681; 36.240976; 11.616295; 67.947068; 1.8482495; 1.1864094; 1.0570510; 19.798236; 330.00000; 45.614754; 52.339700; 6.7249465; 87.151347; 4.8333912; 3.4627457; 2.9660036; 10.196225
252; 59.924160; 21.637158; 36.858880; 20.637158; 8.7055039; 2.8748046; 9.5998780; 7.6507758; 3.7573362; 18.469355;7;5; 0.5000000; 1.4332604; 52.470171; 60.508840; 0.9320379; 12.587993; 19.798990; 0.4615461; 7485.9447; 623.82872; 361.81812; 396.79314; 34.975017; 91.185579; 1.5209097; 23.254092; 12.591412; 19.802874; 0.0469690; 8732.0096; 727.66747; 42.949105; 49.357960; 6.4088553; 87.015559; 0.3245923; 2.8679643; 1.4414834; 19.798068; 330.00000; 45.616021; 49.373994; 3.7579734; 92.388760; 0.5300782; 6.0909830; 3.0746054; 9.2851313
253; 54.068160; 22.855718; 13.050879; 21.855718; 8.6753457; 3.3250837; 10.096588; 11.765874; 2.6760533; 23.193733;19;4; 0.5000000; 1.2810124; 44.417672; 50.360187; 0.3844909; 10.070394; 19.798990; 0.3539630; 6202.3735; 516.86446; 229.90286; 272.79134; 42.888483; 84.277916; 13.247469; 37.823133; 10.071332; 19.800002; 0.0354852; 8508.6112; 709.05093; 31.618000; 38.240266; 6.6222658; 82.682480; 0.2655569; 6.7520149; 1.1210039; 19.795782; 330.00000; 45.617864; 51.056730; 5.4388666; 89.347405; 1.1897240; 16.472663; 3.0355453; 10.104101
254; 45.788160; 24.188518; 32.010880; 23.188518; 10.514119; 2.8816969; 10.873835; 5.3945540; 2.5630199; 17.488813;5;7;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
255; 46.388160; 21.332518; 12.810880; 20.332518; 8.7141237; 2.7616947; 9.4758355; 7.5378574; 3.8743143; 18.204117;6;4; 0.5000000; 1.2810124; 38.621372; 45.720223; 0.2724746; 10.070394; 19.798990; 0.1032470; 27387.820; 2282.3183; 296.11715; 327.20785; 31.090705; 90.498179; 0.9135958; 18.648254; 10.070695; 19.798209; 0.1032436; 10000.000; 833.33333; 108.11640; 123.75193; 15.635525; 87.365429; 1.3448242; 16.647595; 9.7630180; 7.6383320; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
256; 46.748160; 24.378918; 13.290880; 23.378918; 11.634191; 2.3896610; 11.092044; 6.9790068; 2.1151458; 19.168466;7;4; 0.5000000; 1.2810124; 32.482625; 38.320224; 0.2757790; 10.070394; 19.798990; 0.1325392; 21051.973; 1754.3311; 292.19037; 338.57629; 46.385918; 86.299715; 8.8554660; 11.341210; 10.070266; 19.799213; 0.1325387; 10000.000; 833.33333; 138.79423; 160.80003; 22.005793; 86.314808; 8.9766511; 9.9625122; 9.6247827; 9.7942340; 330.00000; 45.616078; 56.632313; 11.016236; 80.547792; 7.5281905; 7.3477193; 7.8311878; 4.2070277
257; 55.292160; 28.453478; 38.682881; 27.453478; 13.400680; 2.9616167; 12.986335; 7.6112876; 2.9258381; 21.838027;14;4; 0.5000000; 1.2810124; 54.910532; 62.283727; 0.8483429; 10.070394; 19.798990; 1.0693613; 2459.6259; 204.96882; 275.43691; 326.06716; 50.630246; 84.472448; 9.0682963; 19.239011; 10.071369; 19.799523; 0.1054640; 2957.0380; 246.41983; 32.658012; 36.946166; 4.2881548; 88.393505; 0.8251523; 2.6493725; 1.0774481; 19.798757; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
258; 58.892160; 35.117478; 13.482880; 34.117478; 19.601786; 2.2410636; 16.498473; 6.3891242; 2.6728154; 23.947863;14;4; 0.5000000; 1.2810124; 59.352228; 67.320093; 0.4501634; 10.070394; 19.798990; 0.4016503; 7108.0458; 592.33715; 298.96955; 338.04210; 39.072549; 88.441514; 17.394455; 11.824752; 10.071311; 19.799418; 0.0402268; 7797.5371; 649.79476; 32.847459; 43.941676; 11.094217; 74.752404; 1.8797254; 2.3563455; 1.2849038; 19.798264; 330.00000; 45.616021; 51.654609; 6.0385884; 88.309681; 4.9875241; 4.0518204; 2.8616848; 10.423311
259; 54.932160; 25.407078; 38.202881; 24.407078; 10.481261; 3.3333263; 11.370208; 9.7196518; 3.6930012; 22.423191;16;4; 0.5000000; 1.2810124; 53.365325; 60.468619; 0.8292241; 10.070394; 19.798990; 1.0780969; 2149.3324; 179.11104; 242.65544; 298.73682; 56.081383; 81.227161; 3.0715183; 30.119686; 10.055098; 19.830598; 0.1052427; 2960.7760; 246.73134; 32.630678; 36.056583; 3.4259049; 90.498531; 0.5995234; 3.9127845; 1.0540194; 19.798823; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
260; 55.652160; 31.499878; 39.162881; 30.499878; 16.320099; 2.5899070; 14.602462; 5.5029235; 2.1586750; 21.252863;13;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
261; 48.716160; 23.579238; 13.914880; 22.579238; 10.529955; 2.6561792; 10.625574; 8.4777442; 3.0242294; 20.267363;6;4; 0.5000000; 1.2810124; 24.105310; 29.098053; 0.2898975; 10.070394; 19.798990; 0.1231030; 22517.262; 1876.4385; 290.27709; 331.87528; 41.598190; 87.465716; 1.3491380; 16.052825; 10.070283; 19.799195; 0.1231018; 10000.000; 833.33333; 128.91190; 148.05932; 19.147428; 87.067732; 1.9021135; 14.212111; 9.6485242; 9.1392000; 330.00000; 45.615977; 56.898656; 11.282679; 80.170571; 1.4741346; 11.530467; 8.4662332; 3.9560872
262; 55.436160; 24.912038; 32.874881; 23.912038; 12.369485; 2.2124143; 11.402916; 7.2471637; 2.8317641; 19.703183;12;3; 0.5000000; 1.1432198; 42.569053; 49.250810; 0.7159452; 7.5527958; 19.798990; 0.5001986; 4086.2264; 340.51887; 214.03929; 245.27151; 31.232223; 87.266265; 3.0080706; 18.763434; 7.5535418; 19.799457; 0.0508004; 4793.5088; 399.45907; 25.500544; 29.993576; 4.4930319; 85.020019; 0.4557164; 2.4131126; 0.8756000; 19.798210; 330.00000; 45.616027; 50.328209; 4.7121828; 90.637094; 0.8496304; 4.7678535; 1.7425845; 16.685345
263; 55.796160; 27.958438; 33.354881; 26.958438; 12.288904; 3.3407047; 12.644043; 5.1387995; 2.0646010; 19.118019;11;3; 0.5000000; 1.1432198; 56.128400; 64.717257; 0.7559458; 7.5527958; 19.798990; 0.4566228; 4705.0206; 392.08505; 224.98196; 257.46415; 32.482184; 87.383803; 12.004914; 6.3371533; 7.5524835; 19.802039; 0.0447269; 5155.6561; 429.63801; 24.148016; 32.341014; 8.1929980; 74.666849; 1.8330628; 0.7190361; 0.9437869; 19.798581; 330.00000; 45.615788; 52.578518; 6.9627303; 86.757462; 3.4714038; 1.7179275; 1.9507330; 15.530753
264; 58.201920; 36.384781; 33.122561; 35.384781; 20.766619; 2.1112551; 17.164577; 5.0450128; 2.3280469; 23.237403;7;3; 0.5000000; 1.1432198; 32.004641; 38.758337; 0.7750329; 7.5527958; 19.798990; 0.3404277; 6189.3902; 515.78252; 220.64870; 258.24251; 37.593800; 85.442443; 5.5884028; 4.4147250; 7.5527579; 19.799037; 0.0332788; 6495.6768; 541.30640; 22.637091; 45.106293; 22.469202; 50.186104; 1.0130670; 0.6274137; 1.3152339; 19.799118; 330.00000; 45.617188; 57.834411; 12.217222; 78.875513; 1.8990510; 1.5049902; 2.6877233; 12.382299
265; 57.121920; 27.245581; 31.682560; 26.245581; 12.008361; 3.2263840; 12.316194; 11.370105; 4.6295360; 24.992896;12;3; 0.5000000; 1.1432198; 25.110460; 29.791801; 0.6720383; 7.5527958; 19.798990; 0.5477672; 3686.3786; 307.19822; 211.45823; 244.47281; 33.014584; 86.495601; 1.7442107; 19.305300; 7.5519063; 19.803829; 0.0531245; 4358.5185; 363.20988; 24.247245; 30.136117; 5.8888715; 80.459090; 0.6295591; 2.2047042; 0.8796523; 19.798200; 330.00000; 45.616057; 51.891503; 6.2754466; 87.906601; 0.7826376; 4.4158628; 1.6393599; 18.271038
266; 58.321920; 21.533581; 23.282562; 20.533581; 8.4064254; 2.9873519; 9.5199524; 11.008891; 2.0723258; 21.775682;6;7; 0.5000000; 1.5912727; 26.327294; 30.878740; 0.5567730; 17.623190; 19.798990; 0.3125353; 15149.023; 1262.4186; 495.80663; 552.03871; 56.232082; 89.813743; 9.0529851; 24.020382; 17.612541; 19.813452; 0.3127438; 10000.000; 833.33333; 327.50457; 368.69202; 41.187448; 88.828766; 9.5434195; 22.721395; 17.354348; 13.299142; 330.00000; 45.616237; 51.978827; 6.3625909; 87.759264; 3.1401673; 8.7436576; 6.1096462; 4.9656520
267; 56.521920; 30.101581; 20.882562; 29.101581; 13.805872; 3.3476284; 13.713883; 6.6199732; 2.1988372; 21.670764;19;3; 0.5000000; 1.1432198; 61.431242; 69.520813; 0.5603650; 7.5527958; 19.798990; 0.5275758; 3893.6739; 324.47282; 215.11616; 253.90784; 38.791678; 84.722142; 18.758291; 11.409622; 7.5534654; 19.799491; 0.0526512; 4476.5544; 373.04620; 24.682023; 30.450431; 5.7684080; 81.056400; 1.4558155; 2.6227210; 0.8905899; 19.798445; 330.00000; 45.616354; 51.834702; 6.2183483; 88.003503; 4.1579656; 3.3525667; 1.6807535; 17.798447
268; 56.161920; 27.055181; 20.402561; 26.055181; 13.886453; 2.2193380; 12.472756; 8.7283374; 2.9660003; 22.255928;21;3; 0.5000000; 1.1432198; 52.611127; 59.581754; 0.5387004; 7.5527958; 19.798990; 0.5892281; 3127.5495; 260.62912; 192.98176; 233.12680; 40.145033; 82.779743; 9.0202095; 25.838832; 7.5535317; 19.799673; 0.0577536; 3984.6681; 332.05568; 24.099052; 27.390842; 3.2917907; 87.982149; 0.7054288; 3.7423602; 0.7991555; 19.798855; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
269; 57.481920; 30.291981; 32.162561; 29.291981; 14.927780; 2.8546743; 13.932322; 9.2617412; 3.8623730; 24.407732;10;3; 0.5000000; 1.1432198; 22.993230; 27.494438; 0.6873034; 7.5527958; 19.798990; 0.5239983; 4043.0439; 336.92033; 221.85384; 251.81456; 29.960711; 88.102073; 1.9400562; 13.533018; 7.5527829; 19.799003; 0.0505897; 4541.0574; 378.42145; 24.057335; 31.334223; 7.2768881; 76.776548; 0.5397208; 1.5241797; 0.9142527; 19.798503; 330.00000; 45.615958; 52.614390; 6.9984324; 86.698634; 0.7668022; 3.1016424; 1.7333449; 17.511893
270; 58.081920; 27.435981; 12.962561; 26.435981; 13.126813; 2.7351583; 12.534201; 9.0811342; 2.5837679; 22.799125;7;5; 0.5000000; 1.4332604; 25.916572; 30.586757; 0.3771032; 12.587993; 19.798990; 0.1958572; 18034.083; 1502.8403; 369.88126; 419.02286; 49.141599; 88.272335; 8.8956839; 13.797209; 12.600212; 19.771512; 0.1956441; 10000.000; 833.33333; 204.87806; 233.63764; 28.759581; 87.690519; 8.7532119; 12.882895; 12.233377; 11.312023; 330.00000; 45.615877; 53.698395; 8.0825181; 84.948306; 5.4713785; 6.6788571; 6.8535237; 4.5502803
271; 58.225920; 23.894541; 37.154562; 22.894541; 9.0938889; 3.4868201; 10.575565; 11.251641; 2.1350420; 23.198911;7;7; 0.5000000; 1.5912727; 27.638804; 32.151588; 0.7861281; 17.623190; 19.798990; 0.6554941; 7403.1766; 616.93138; 508.17763; 567.41265; 59.235021; 89.560504; 13.910927; 20.111904; 17.639647; 19.776945; 0.0660358; 8220.7423; 685.06186; 56.848550; 77.448956; 20.600406; 73.401312; 2.5877733; 2.1628455; 2.2610881; 19.796619; 330.00000; 45.614681; 53.298429; 7.6837486; 85.583537; 3.6732234; 2.9238500; 3.1574893; 9.7040640
272; 54.145920; 29.035341; 11.714562; 28.035341; 15.333557; 2.2029861; 13.466924; 8.6182898; 3.4109487; 23.135960;10;7; 0.5000000; 1.5912727; 59.031374; 66.528061; 0.3861512; 17.623190; 19.798990; 0.4094281; 10885.841; 907.15342; 466.73276; 515.74302; 49.010268; 90.497153; 7.9571673; 31.415959; 17.633718; 19.785420; 0.4091898; 10000.000; 833.33333; 428.50255; 475.69691; 47.194355; 90.078902; 8.0851814; 31.110783; 17.594058; 18.231462; 330.00000; 45.616058; 50.311285; 4.6952269; 90.667647; 1.7853454; 9.8929573; 4.7388393; 6.2164238
273; 54.745920; 26.179341; 22.514562; 25.179341; 13.534318; 2.0826058; 12.069019; 5.9030524; 2.4869956; 18.992723;5;8; 0.5000000; 1.7525822; 59.670253; 68.144249; 0.5548784; 20.140789; 19.798990; 0.3849034; 15112.456; 1259.3714; 609.13767; 660.00856; 50.870883; 92.292390; 7.9771879; 17.152187; 20.142764; 19.799308; 0.3848732; 10000.000; 833.33333; 403.03828; 441.47641; 38.438123; 91.293278; 8.1352717; 16.463323; 19.936455; 13.332403; 330.00000; 45.615227; 50.351350; 4.7361230; 90.593851; 2.7725402; 4.7201934; 5.8054841; 5.0230532
274; 57.745920; 35.699341; 16.514561; 34.699341; 18.534663; 2.9824330; 16.604062; 7.3961263; 3.1579260; 25.245797;10;8;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
275; 58.105920; 38.745741; 16.994562; 37.745741; 21.454082; 2.6107233; 18.220190; 5.2877621; 2.3907629; 24.660633;8;8;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
276; 56.305920; 23.513741; 14.594562; 22.513741; 9.8535294; 2.9709999; 10.514120; 10.898844; 2.5172743; 22.655714;21;4; 0.5000000; 1.2810124; 52.947594; 59.629382; 0.4530314; 10.070394; 19.798990; 0.4387042; 5024.5183; 418.70986; 230.83138; 277.82715; 46.995775; 83.084528; 18.620636; 36.477204; 10.071290; 19.799927; 0.0452921; 6666.2505; 555.52088; 31.617863; 36.612285; 4.9944218; 86.358617; 0.2252623; 6.8084444; 1.0780153; 19.797844; 330.00000; 45.619276; 50.139295; 4.5200198; 90.985075; 1.3173034; 13.651971; 2.3895942; 12.455250
277; 57.169920; 26.065101; 39.746560; 25.065101; 11.664629; 2.9766498; 11.788388; 11.248731; 4.5981780; 24.281281;11;7; 0.5000000; 1.5912727; 57.314746; 64.681043; 0.9455178; 17.623190; 19.798990; 1.4028107; 2770.4638; 230.87199; 406.98665; 479.74352; 72.756871; 84.834215; 3.8981664; 37.461932; 17.624944; 19.799987; 0.1373160; 4003.4952; 333.62460; 57.569052; 63.012124; 5.4430719; 91.361866; 0.6996281; 5.0262813; 1.8444738; 19.798715; 330.00000; 45.617801; 50.741122; 5.1233211; 89.903020; 0.6540860; 4.0282932; 1.5042693; 19.515438
278; 57.769920; 23.209101; 20.546561; 22.209101; 9.8636615; 2.8571338; 10.390267; 11.068124; 3.3195729; 22.672674;8;9; 0.5000000; 1.9173307; 50.347718; 57.014407; 0.5799265; 22.658387; 19.798990; 0.5696373; 8972.3902; 747.69918; 535.22355; 591.16703; 55.943480; 90.536773; 5.5039417; 40.495780; 22.663228; 19.802261; 0.4290002; 10000.000; 833.33333; 449.24801; 485.86687; 36.618861; 92.463190; 3.6263003; 33.758800; 17.042876; 19.796876; 330.00000; 45.616414; 49.553645; 3.9372308; 92.054609; 1.0722566; 9.9917633; 4.4491577; 6.5188727
279; 57.289920; 35.013901; 29.906560; 34.013901; 19.304436; 2.3527466; 16.418764; 7.2126093; 4.3424570; 24.719560;11;5; 0.5000000; 1.4332604; 56.492380; 64.076007; 0.7477722; 12.587993; 19.798990; 1.0645494; 3185.1617; 265.43015; 355.07977; 402.58097; 47.501199; 88.200833; 3.0895526; 21.177482; 12.572519; 19.826275; 0.1026760; 3761.9372; 313.49477; 40.449106; 46.841446; 6.3923392; 86.353241; 0.6192748; 2.3990689; 1.3674107; 19.798622; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
280; 57.889920; 32.157901; 10.706561; 31.157901; 17.503468; 2.2332306; 15.020643; 7.0320024; 3.0638519; 23.110953;8;7; 0.5000000; 1.5912727; 56.569823; 64.145301; 0.3885755; 17.623190; 19.798990; 0.3220830; 15424.994; 1285.4162; 520.26122; 570.42780; 50.166583; 91.205446; 11.752287; 19.275243; 17.623114; 19.799056; 0.3220964; 10000.000; 833.33333; 337.29861; 375.83033; 38.531725; 89.747574; 11.908241; 18.376280; 17.419865; 13.126531; 330.00000; 45.614708; 51.106165; 5.4914574; 89.254804; 5.0138490; 5.9768591; 5.9717489; 4.9633983
281; 53.689920; 28.349901; 25.106561; 27.349901; 13.103330; 3.0732997; 12.906625; 8.4347728; 4.5954797; 22.609723;11;4; 0.5000000; 1.2810124; 46.993902; 53.939961; 0.5644204; 10.070394; 19.798990; 0.5634544; 4854.2065; 404.51721; 286.42152; 321.69473; 35.273203; 89.035194; 2.0067755; 21.343632; 10.070373; 19.801471; 0.0578516; 5700.9733; 475.08111; 34.537694; 40.001128; 5.4634341; 86.341800; 0.5282942; 2.5483021; 1.1679060; 19.798064; 330.00000; 45.615976; 50.067201; 4.4512247; 91.109500; 0.6919455; 4.6582082; 2.0602042; 14.005626
282; 59.689920; 23.589901; 13.106561; 22.589901; 9.1040211; 3.3729540; 10.451712; 11.420921; 2.9373405; 23.215871;21;4; 0.5000000; 1.2810124; 51.967348; 58.580593; 0.4642103; 10.070394; 19.798990; 0.4168518; 5065.9809; 422.16508; 221.14331; 266.53778; 45.394465; 82.968844; 12.534086; 39.479440; 10.071348; 19.800038; 0.0424135; 7304.0465; 608.67054; 32.441179; 37.048423; 4.6072441; 87.564264; 0.1278513; 7.0819046; 1.0850960; 19.797418; 330.00000; 45.617269; 50.109434; 4.4921649; 91.035291; 0.9132233; 15.328510; 2.5950225; 11.544335
283; 58.129920; 26.255501; 21.026561; 25.255501; 12.783081; 2.4854242; 12.006394; 8.9597596; 2.5524099; 22.087510;7;9; 0.5000000; 1.9173307; 49.253002; 55.862037; 0.5863674; 22.658387; 19.798990; 0.5551188; 11022.370; 918.53086; 640.75139; 699.35562; 58.604222; 91.620254; 13.364289; 25.843723; 22.655769; 19.801725; 0.5551879; 10000.000; 833.33333; 581.39138; 637.17354; 55.782167; 91.245373; 13.685768; 25.433817; 22.612082; 18.013873; 330.00000; 45.615886; 50.378704; 4.7628183; 90.545969; 2.5056066; 5.8987358; 4.4920676; 6.5063703
284; 57.673920; 25.570061; 34.418561; 24.570061; 10.551125; 3.3566020; 11.445880; 11.310873; 3.3822890; 24.095903;10;8; 0.5000000; 1.7525822; 49.734965; 56.171665; 0.8328649; 20.140789; 19.798990; 1.1977378; 3870.1408; 322.51173; 485.41940; 556.90203; 71.482637; 87.164235; 7.8948561; 36.273727; 20.142757; 19.799883; 0.1198853; 5261.1132; 438.42610; 66.049911; 74.298695; 8.2487842; 88.897807; 1.0148708; 4.9680777; 2.1697817; 19.797940; 330.00000; 45.618696; 51.074554; 5.4558582; 89.317855; 0.9891213; 4.4571621; 1.9763443; 14.923135
285; 57.793920; 34.518861; 24.578561; 33.518861; 18.190931; 2.7326988; 16.076256; 7.2747517; 3.1265679; 24.534182;9;5; 0.5000000; 1.4332604; 40.823870; 46.993679; 0.6201459; 12.587993; 19.798990; 0.6451687; 5661.1173; 471.75978; 382.47588; 425.38222; 42.906333; 89.913463; 12.369068; 9.7910697; 12.587970; 19.799006; 0.0629487; 6179.7291; 514.97743; 40.736590; 53.693945; 12.957355; 75.868126; 1.8255002; 1.1507280; 1.5662897; 19.797945; 330.00000; 45.614068; 53.002965; 7.3888971; 86.059465; 2.9247539; 1.5704398; 2.3723414; 12.852847
286; 58.393920; 31.662861; 35.378562; 30.662861; 16.389964; 2.6131828; 14.678135; 7.0941447; 4.8479628; 22.925575;6;7; 0.5000000; 1.5912727; 53.264572; 60.933637; 0.8725953; 17.623190; 19.798990; 0.8663643; 5819.6195; 484.96829; 527.98761; 573.11109; 45.123473; 92.126575; 1.9784072; 18.501165; 17.623171; 19.798982; 0.0884603; 6512.9805; 542.74837; 60.333238; 69.702379; 9.3691413; 86.558362; 0.4269293; 2.1457782; 2.0344786; 19.798353; 330.00000; 45.615930; 50.603870; 4.9879403; 90.143164; 0.4163986; 2.6095221; 2.4042788; 12.123085
287; 57.313920; 22.523661; 33.938561; 21.523661; 10.631706; 2.2283117; 10.204752; 13.419237; 4.1494520; 24.681068;11;8; 0.5000000; 1.7525822; 52.889227; 59.712364; 0.8315393; 20.140789; 19.798990; 1.1081912; 3288.1930; 274.01609; 381.59319; 458.01040; 76.417210; 83.315399; 6.3955284; 48.469337; 20.144346; 19.801820; 0.1119028; 5703.4296; 475.28580; 66.835281; 73.699823; 6.8645419; 90.685810; 1.0207448; 7.8380241; 2.1673060; 19.796744; 330.00000; 45.616553; 49.833838; 4.2172845; 91.537307; 0.9018273; 7.6521794; 2.1009543; 13.801063
288; 54.433920; 21.952461; 30.098561; 20.952461; 10.271167; 2.2045813; 9.9250851; 7.8900419; 3.2228006; 18.866272;6;6; 0.5000000; 1.5911023; 45.172037; 52.237307; 0.6563946; 15.105592; 19.798990; 0.3893699; 10685.637; 890.46978; 435.70390; 473.16250; 37.458605; 92.083353; 1.9243759; 24.017062; 15.105559; 19.799003; 0.3893693; 10000.000; 833.33333; 407.74656; 444.14574; 36.399182; 91.804676; 2.2006928; 23.693561; 15.090899; 18.556493; 330.00000; 45.616058; 49.802000; 4.1859426; 91.594830; 0.7464020; 7.2168891; 4.3439896; 6.6690375
