Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V);Post Process;Comment
153; 45.000960; 24.508390; 37.761280; 23.508390; 9.9193198; 3.2933367; 10.930861; 5.1422158; 2.3041222; 17.396411;9;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
154; 52.320960; 22.985190; 37.521281; 21.985190; 9.2879132; 3.0650399; 10.226335; 9.5384629; 2.3070233; 21.031058;14;5; 0.5000000; 1.4332604; 53.814228; 60.789949; 0.7505652; 12.587993; 19.798990; 0.9280995; 3244.5151; 270.37626; 315.33558; 376.69292; 61.357342; 83.711575; 15.630116; 29.257593; 12.589159; 19.799738; 0.0964116; 4038.1180; 336.50983; 40.769662; 46.224627; 5.4549652; 88.199007; 0.4337505; 5.1435668; 1.3551039; 19.798064; 330.00000; 45.565784; 51.146713; 5.5809287; 89.088392; 0.6923782; 5.5756851; 1.5246046; 19.468243;1;
155; 55.920960; 29.649190; 12.321280; 28.649190; 14.632042; 2.7729758; 13.631351; 8.3162994; 2.0540005; 23.140895;14;6; 0.5000000; 1.5911023; 63.249380; 70.922115; 0.4251062; 15.105592; 19.798990; 0.4129706; 9603.7008; 800.30840; 415.32341; 471.68249; 56.359081; 88.051479; 24.762473; 24.437340; 15.105538; 19.799058; 0.0372318; 11091.032; 924.25270; 43.242857; 61.453452; 18.210594; 70.366849; 1.1054957; 5.2430694; 1.7797278; 19.796006; 330.00000; 45.607769; 52.869272; 7.2615032; 86.265173; 12.187853; 2.2683264; 4.0547208; 7.3425265;1;
156; 52.440960; 31.933990; 27.681281; 30.933990; 16.185691; 2.8121512; 14.763957; 5.5023415; 2.0513023; 21.469337;13;3; 0.5000000; 1.1432198; 54.014210; 62.102735; 0.5870236; 7.5527958; 19.798990; 0.4695687; 4486.8597; 373.90498; 220.63290; 256.92572; 36.292824; 85.874196; 12.946569; 7.3132959; 7.5535197; 19.799297; 0.0463938; 4887.7055; 407.30879; 23.746149; 34.265294; 10.519145; 69.300876; 1.6648999; 0.9105023; 0.9958848; 19.799282; 330.00000; 45.617184; 54.716817; 9.0996329; 83.369586; 3.1264522; 1.9211604; 1.9338764; 16.303491;1;
157; 49.944960; 21.918950; 28.353281; 20.918950; 8.2385870; 3.2089031; 9.6572494; 10.269464; 2.1955966; 21.228939;13;5; 0.5000000; 1.4332604; 45.576236; 51.793686; 0.5404628; 12.587993; 19.798990; 0.6072594; 5027.6914; 418.97428; 319.72122; 371.38629; 51.665064; 86.088591; 14.973048; 30.662144; 12.589168; 19.799727; 0.0622249; 6163.1223; 513.59353; 40.159975; 47.985289; 7.8253134; 83.692266; 0.3873790; 5.4309349; 1.4065785; 19.796658; 330.00000; 45.618839; 50.924259; 5.3054200; 89.581743; 1.1590502; 8.1314922; 2.2729419; 13.016394;1;
158; 58.848960; 29.039910; 24.225279; 28.039910; 13.164756; 3.2890186; 13.197701; 11.189490; 3.3039459; 25.709445;16;4; 0.5000000; 1.2810124; 35.610023; 40.742385; 0.6115986; 10.070394; 19.798990; 0.7837847; 3233.3413; 269.44511; 265.38536; 312.75973; 47.374363; 84.852793; 8.0511526; 25.094351; 10.070394; 19.799032; 0.0778301; 4001.9538; 333.49615; 32.617306; 38.563746; 5.9464401; 84.580232; 1.0534430; 3.2964891; 1.1254037; 19.797774; 330.00000; 45.387443; 51.895718; 6.5082753; 87.458936; 1.4459238; 4.3955053; 1.5247313; 19.712713;1;
159; 59.448960; 26.183910; 35.025279; 25.183910; 11.221644; 3.2405748; 11.781812; 11.008883; 2.0253408; 24.100838;13;6; 0.5000000; 1.5911023; 41.921167; 47.497317; 0.8459415; 15.105592; 19.798990; 0.9828535; 3878.2607; 323.18839; 399.16680; 468.95936; 69.792565; 85.117567; 22.545245; 25.206696; 15.106880; 19.799576; 0.0979475; 4556.0139; 379.66782; 46.731210; 56.877484; 10.146274; 82.161176; 3.3367916; 2.9478062; 1.6872937; 19.797493; 330.00000; 45.604400; 54.112745; 8.5083451; 84.276634; 4.1689601; 2.6306387; 1.8320477; 17.264087;1;
160; 57.168960; 22.756710; 11.985280; 21.756710; 8.8897687; 3.1825122; 10.082727; 5.2990804; 2.8200843; 16.677436;5;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
161; 55.968960; 28.468710; 20.385280; 27.468710; 12.775293; 3.2797502; 12.914418; 8.1949247; 2.0226425; 22.429280;13;3; 0.5000000; 1.1432198; 30.881664; 36.032398; 0.4824778; 7.5527958; 19.798990; 0.3115712; 6800.6834; 566.72361; 221.89042; 256.77061; 34.880194; 86.415815; 15.938245; 7.5839679; 7.5534948; 19.799312; 0.0302599; 7397.0738; 616.42281; 23.439915; 36.714686; 13.274771; 63.843431; 2.3991420; 1.2674274; 1.0713793; 19.798623; 330.00000; 45.615872; 53.566051; 7.9501796; 85.158175; 6.2218574; 2.9318760; 2.7780832; 11.118542;1;
162; 59.568960; 35.132710; 25.185279; 34.132710; 18.119421; 2.9876860; 16.319434; 6.9727613; 4.7696198; 24.539116;13;4; 0.5000000; 1.2810124; 59.023488; 66.964882; 0.7020022; 10.070394; 19.798990; 0.8705350; 3133.4960; 261.12467; 285.65644; 325.71761; 40.061166; 87.700645; 2.1012373; 19.425055; 10.055194; 19.831160; 0.0886437; 3689.8517; 307.48764; 34.251964; 38.662062; 4.4100978; 88.593216; 0.4369481; 2.3330178; 1.1286285; 19.798437; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
163; 59.088960; 23.137510; 34.545279; 22.137510; 9.9603110; 2.7832411; 10.372945; 13.117247; 2.7925039; 24.686002;15;6; 0.5000000; 1.5911023; 44.479013; 50.259497; 0.8406233; 15.105592; 19.798990; 1.1028028; 2812.3997; 234.36665; 324.79067; 399.94827; 75.157606; 81.208168; 18.311388; 39.472659; 15.106953; 19.800000; 0.1133171; 3993.3903; 332.78253; 47.387708; 53.044168; 5.6564603; 89.336320; 0.0000000; 7.4585556; 1.5625290; 19.797394; 330.00000; 45.614888; 51.173112; 5.5582233; 89.138391; 0.0000000; 7.2601033; 1.5205269; 19.618083;1;
164; 59.208960; 32.086310; 24.705279; 31.086310; 15.642089; 3.1383523; 14.758567; 9.0811254; 2.5367828; 25.124281;14;4; 0.5000000; 1.2810124; 36.278834; 41.606086; 0.6308291; 10.070394; 19.798990; 0.6776469; 4132.5636; 344.38030; 293.25920; 338.70045; 45.441249; 86.583647; 17.807680; 11.386370; 10.072786; 19.802397; 0.0685086; 4656.8985; 388.07487; 33.409524; 43.010340; 9.6008158; 77.677889; 2.7722596; 1.4150547; 1.2565112; 19.798006; 330.00000; 45.614240; 54.037483; 8.4232430; 84.412222; 4.3446310; 1.6781575; 1.8291414; 16.992721;1;
165; 59.808960; 29.230310; 35.505280; 28.230310; 13.698976; 3.0899085; 13.342678; 8.9005185; 4.2581777; 23.515674;11;6; 0.5000000; 1.5911023; 59.108595; 66.731507; 0.9328865; 15.105592; 19.798990; 1.2443199; 3046.4208; 253.86840; 396.96349; 455.66772; 58.704236; 87.116876; 3.0641673; 28.422628; 15.090490; 19.821818; 0.1192825; 3879.2221; 323.26851; 48.456276; 53.398212; 4.9419350; 90.745130; 0.4986456; 3.4306754; 1.5602847; 19.798568; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
166; 56.472960; 27.973670; 15.057281; 26.973670; 13.329678; 2.8257575; 12.780396; 8.2570671; 3.8067535; 22.243902;11;3; 0.5000000; 1.1432198; 32.632019; 38.265372; 0.4059470; 7.5527958; 19.798990; 0.2447547; 8675.1941; 722.93284; 222.35089; 247.45596; 25.105074; 89.854731; 1.7790132; 17.174113; 7.5527754; 19.798935; 0.0233348; 9728.0044; 810.66704; 23.771520; 31.538437; 7.7669175; 75.373170; 0.5414791; 1.9934251; 0.9204497; 19.798234; 330.00000; 45.615943; 51.353181; 5.7372377; 88.827883; 0.9512889; 7.8678010; 3.4276961; 8.7159171;1;
167; 45.912960; 25.879270; 10.977280; 24.879270; 11.094950; 3.1951216; 11.640855; 6.2474234; 2.1183355; 19.187059;5;7; 0.5000000; 1.5912727; 46.086980; 53.249046; 0.2625948; 17.623190; 19.798990; 0.1375692; 34591.091; 2882.5909; 498.32653; 592.91595; 94.589415; 84.046741; 12.107241; 11.205566; 17.624565; 19.799567; 0.0113692; 36296.393; 3024.6994; 43.213685; 126.11107; 82.897384; 34.266370; 3.3864603; 1.8118829; 3.6798190; 19.798845; 330.00000; 45.615715; 57.320341; 11.704626; 79.580327; 9.5495645; 6.5366426; 12.654392; 2.6235160;1;
168; 56.112960; 24.927270; 14.577281; 23.927270; 10.852346; 2.9764238; 11.219529; 10.365431; 4.5739165; 22.829066;13;4; 0.5000000; 1.2810124; 46.656306; 53.451424; 0.4246564; 10.070394; 19.798990; 0.3257933; 7662.0650; 638.50542; 261.40665; 294.73663; 33.329975; 88.691607; 2.0905554; 31.426423; 10.056011; 19.830993; 0.0312114; 9829.0719; 819.08933; 32.125824; 38.077896; 5.9520719; 84.368695; 0.6293511; 3.8490150; 1.1131994; 19.797782; 330.00000; 45.616078; 50.497979; 4.8819007; 90.332483; 1.0253009; 11.925881; 3.4384162; 8.6427069;1;
169; 59.712960; 31.591270; 19.377280; 30.591270; 14.980474; 3.2923596; 14.472545; 9.1432678; 4.3208938; 24.938903;13;4; 0.5000000; 1.2810124; 41.287836; 47.301801; 0.5554542; 10.070394; 19.798990; 0.5858736; 4606.9812; 383.91510; 282.65001; 319.73178; 37.081770; 88.402226; 2.6074102; 22.220146; 10.069515; 19.803198; 0.0559561; 5471.4808; 455.95673; 32.061276; 37.857558; 5.7962814; 84.689236; 0.5251792; 2.5890644; 1.1053523; 19.798481; 330.00000; 45.616047; 50.453221; 4.8371738; 90.412557; 0.8249390; 4.7224230; 1.9929154; 14.585583;1;
170; 56.832960; 31.020070; 15.537281; 30.020070; 14.591011; 3.2830912; 14.189262; 6.1487029; 3.0395904; 21.658738;10;3; 0.5000000; 1.1432198; 38.570617; 45.124063; 0.4259674; 7.5527958; 19.798990; 0.2501991; 8756.1849; 729.68207; 229.41893; 255.48224; 26.063312; 89.798386; 6.2300047; 9.4500998; 7.5527734; 19.799041; 0.0245656; 9448.5823; 787.38186; 24.306546; 34.569963; 10.263417; 70.311172; 1.1551885; 1.0337426; 1.0083889; 19.798498; 330.00000; 45.615621; 51.579001; 5.9633804; 88.438356; 3.3095315; 3.7864870; 3.3701718; 8.8355410;1;
171; 59.352960; 28.544870; 18.897280; 27.544870; 13.719141; 2.8350259; 13.063679; 11.251632; 2.0880568; 25.524067;14;4; 0.5000000; 1.2810124; 27.466745; 31.781935; 0.4911531; 10.070394; 19.798990; 0.4175262; 6603.5495; 550.29580; 288.72856; 334.27928; 45.550725; 86.373453; 20.388090; 14.563103; 10.071279; 19.799488; 0.0407869; 7388.0791; 615.67326; 31.555944; 46.969651; 15.413707; 67.183688; 2.7890632; 2.5704395; 1.3715558; 19.797842; 330.00000; 45.613507; 53.660826; 8.0473192; 85.003363; 6.6188258; 4.0468800; 2.8189136; 10.993654;1;
172; 59.952960; 25.688870; 29.697280; 24.688870; 11.776029; 2.7865821; 11.647790; 11.071025; 3.8094517; 23.915460;12;6; 0.5000000; 1.5911023; 49.092501; 55.616590; 0.7913050; 15.105592; 19.798990; 0.9520453; 3639.0558; 303.25465; 362.80639; 420.58774; 57.781348; 86.261761; 4.1036478; 35.741891; 15.074805; 19.843744; 0.0929130; 5029.1779; 419.09816; 48.933050; 54.536355; 5.6033048; 89.725560; 0.7027863; 4.7101147; 1.5953947; 19.798852; 330.00000; 45.616024; 50.053144; 4.4371195; 91.135183; 0.8406942; 5.3834722; 1.8444780; 15.686537;1;
173; 59.496960; 25.003430; 13.089280; 24.003430; 10.580194; 3.1396995; 11.216790; 13.422138; 4.6393308; 25.923854;15;5; 0.5000000; 1.4332604; 43.838529; 49.887306; 0.4508613; 12.587993; 19.798990; 0.4210889; 6206.4724; 517.20603; 273.68264; 319.16499; 45.482352; 85.749580; 3.9789014; 42.328089; 12.587976; 19.799016; 0.0419375; 9432.0068; 786.00057; 41.422352; 48.569929; 7.1475775; 85.283945; 1.1431337; 6.0114739; 1.4244372; 19.794948; 330.00000; 45.616589; 50.277339; 4.6607494; 90.729920; 1.3088659; 14.462698; 3.3395059; 8.9556792;1;
174; 59.856960; 28.049830; 13.569281; 27.049830; 13.057527; 2.9890332; 12.777657; 11.313774; 3.8721678; 25.338689;13;5; 0.5000000; 1.4332604; 39.505977; 45.091506; 0.4478664; 12.587993; 19.798990; 0.4355874; 7100.5037; 591.70864; 323.88664; 366.18419; 42.297549; 88.449106; 4.0456758; 31.995185; 12.579327; 19.815791; 0.0430378; 9104.8789; 758.73991; 41.034823; 50.215555; 9.1807310; 81.717356; 1.0596369; 4.0068700; 1.4680900; 19.796447; 330.00000; 45.616503; 50.462477; 4.8459741; 90.396876; 1.3250752; 9.4433716; 3.2498335; 9.0496631;1;
175; 48.965760; 26.960742; 31.847680; 25.960742; 11.846856; 3.2054085; 12.179019; 7.3673743; 2.6483765; 20.847746;15;4; 0.5000000; 1.2810124; 62.771929; 70.869516; 0.6073642; 10.070394; 19.798990; 0.8616840; 3048.0664; 254.00553; 275.04331; 323.83070; 48.787385; 84.934293; 11.751884; 20.328160; 10.071358; 19.799527; 0.0849939; 3626.7064; 302.22553; 32.279661; 37.134375; 4.8547141; 86.926630; 0.8464530; 3.0766627; 1.0835199; 19.798584; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
176; 56.885760; 22.581542; 12.407680; 21.581542; 9.2730774; 2.9282979; 10.058697; 13.240949; 3.2533530; 24.531721;12;6; 0.5000000; 1.5911023; 38.174809; 43.575361; 0.3950725; 15.105592; 19.798990; 0.3248517; 9768.1909; 814.01591; 332.29813; 379.16540; 46.867264; 87.639361; 6.0844768; 42.970302; 15.073088; 19.846888; 0.0312025; 14346.040; 1195.5033; 46.875877; 60.552605; 13.676728; 77.413476; 1.6640626; 5.9617956; 1.7740057; 19.793103; 330.00000; 45.616936; 51.664903; 6.0479668; 88.293858; 1.9694437; 17.770579; 5.0642642; 6.1628354;1;
177; 55.829760; 24.752102; 14.999681; 23.752102; 10.019654; 3.3302094; 11.043499; 8.3073003; 2.0071852; 20.683352;21;3; 0.5000000; 1.1432198; 54.354667; 61.494859; 0.4375928; 7.5527958; 19.798990; 0.3426499; 5632.6454; 469.38712; 202.11178; 238.81432; 36.702542; 84.631348; 17.251361; 22.816412; 7.5534846; 19.799589; 0.0339396; 6726.7858; 560.56549; 23.908011; 29.562633; 5.6546218; 80.872401; 5.0991756; 0.4296180; 0.8655713; 19.797308; 330.00000; 45.615314; 51.262420; 5.6471059; 88.983926; 9.4743678; 4.9275305; 2.3857220; 12.381568;1;
178; 57.149760; 27.988902; 26.759680; 26.988902; 13.032608; 2.9797324; 12.749518; 8.8407042; 2.9035579; 22.835155;10;3; 0.5000000; 1.1432198; 23.633052; 28.204486; 0.5908609; 7.5527958; 19.798990; 0.3839537; 5570.5385; 464.21154; 223.97764; 252.93778; 28.960145; 88.550487; 4.6806600; 12.428227; 7.5527770; 19.799032; 0.0378373; 6151.8863; 512.65720; 24.375693; 33.409669; 9.0339766; 72.959994; 0.8669527; 1.5029210; 0.9748164; 19.798374; 330.00000; 45.616032; 52.003549; 6.3875169; 87.717152; 1.6421330; 3.8103821; 2.2875823; 13.128376;1;
179; 57.653760; 27.493862; 21.431680; 26.493862; 12.371694; 3.1333894; 12.463584; 6.3682161; 2.0423208; 20.115147;6;9;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
180; 49.613760; 22.924262; 20.711680; 21.924262; 9.2629949; 3.0557391; 10.198196; 7.0653927; 4.3384134; 18.527524;11;3;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
181; 59.477760; 30.235622; 27.863681; 29.235622; 14.722333; 2.9372700; 13.883494; 9.4983926; 4.3681525; 24.616204;22;3; 0.5000000; 1.1432198; 52.208989; 59.111953; 0.7467192; 7.5527958; 19.798990; 1.0166788; 1729.5265; 144.12721; 184.13638; 232.82103; 48.684648; 79.089239; 3.0626547; 26.014617; 7.5424609; 19.830115; 0.0991319; 2354.2284; 196.18570; 24.439397; 26.951282; 2.5118853; 90.679904; 0.4995990; 3.4210067; 0.7875020; 19.798781; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
182; 57.197760; 26.808422; 34.823680; 25.808422; 12.391859; 2.8785068; 12.184584; 8.7193295; 2.8721999; 22.123541;9;7; 0.5000000; 1.5912727; 52.498342; 59.455681; 0.8297928; 17.623190; 19.798990; 0.9967997; 4664.2135; 388.68446; 486.87214; 545.33636; 58.464230; 89.279235; 9.6025267; 25.534055; 17.624891; 19.799570; 0.0963468; 5510.2325; 459.18604; 55.595019; 64.334890; 8.7398702; 86.415038; 0.7113036; 3.5457466; 1.8769979; 19.798717; 330.00000; 45.616251; 51.350662; 5.7344101; 88.832841; 0.8083743; 3.8680801; 2.0688752; 14.302450;1;
183; 57.557760; 29.854822; 35.303680; 28.854822; 13.653192; 3.3358405; 13.593451; 6.6109653; 2.1050367; 21.538377;7;5; 0.5000000; 1.4332604; 37.707499; 43.902628; 0.8045498; 12.587993; 19.798990; 0.5147797; 7058.1131; 588.17609; 380.48599; 429.05595; 48.569957; 88.679808; 13.006600; 6.3142782; 12.586484; 19.801588; 0.0506349; 7455.1311; 621.26093; 39.530680; 61.225311; 21.694632; 64.565910; 1.8445285; 1.1262162; 1.7865375; 19.798897; 330.00000; 45.617581; 54.889313; 9.2717321; 83.108311; 3.1385698; 1.6913711; 2.9477800; 10.724418;1;
184; 52.757760; 28.902822; 38.903680; 27.902822; 13.411288; 3.1167924; 13.172213; 8.1943424; 4.9135414; 22.645754;7;3; 0.5000000; 1.1432198; 24.222735; 29.482475; 0.7074682; 7.5527958; 19.798990; 0.4208627; 5187.3782; 432.28152; 228.62146; 254.89867; 26.277213; 89.691114; 1.0900576; 10.217157; 7.5527821; 19.798976; 0.0421070; 5647.0504; 470.58753; 24.900274; 33.079336; 8.1790615; 75.274408; 0.4533386; 1.0989924; 0.9649793; 19.798693; 330.00000; 45.615943; 51.736100; 6.1201569; 88.170432; 0.5181832; 2.8153067; 2.1068854; 14.177731;1;
185; 57.101760; 29.169382; 18.695679; 28.169382; 13.674058; 3.0806077; 13.314539; 6.4274484; 3.2895679; 21.012140;8;4; 0.5000000; 1.2810124; 41.747233; 48.538580; 0.4941085; 10.070394; 19.798990; 0.3087906; 9429.8291; 785.81909; 304.92748; 334.31121; 29.383733; 91.210665; 2.4899773; 14.520383; 10.070367; 19.799033; 0.0292812; 10274.249; 856.18743; 31.504124; 42.375459; 10.871335; 74.345211; 0.5434226; 1.6855133; 1.2365303; 19.798406; 330.00000; 45.616018; 50.657891; 5.0418729; 90.047211; 1.0045838; 5.3208038; 3.6496777; 8.0246535;1;
186; 57.701760; 26.313382; 29.495680; 25.313382; 11.730945; 3.0321638; 11.898650; 6.2468414; 2.0109628; 19.403533;5;6; 0.5000000; 1.5911023; 38.534167; 45.059611; 0.7041896; 15.105592; 19.798990; 0.3329537; 13155.200; 1096.2667; 458.68010; 514.56708; 55.886980; 89.139029; 12.173741; 6.6529400; 15.105555; 19.799025; 0.0322548; 13779.521; 1148.2934; 46.543263; 82.223949; 35.680686; 56.605483; 2.1184744; 1.0887577; 2.3989010; 19.798944; 330.00000; 45.615244; 52.690735; 7.0754905; 86.571661; 4.2988080; 2.3849835; 5.0938639; 5.9616039;1;
187; 53.501760; 22.505382; 13.895680; 21.505382; 9.5459294; 2.7646719; 10.061523; 7.6496118; 3.5425906; 18.902303;9;3; 0.5000000; 1.1432198; 36.846671; 43.405236; 0.3550878; 7.5527958; 19.798990; 0.1385368; 15369.245; 1280.7704; 222.96998; 245.58659; 22.616613; 90.790779; 1.1994444; 18.523739; 7.5527679; 19.798988; 0.0141047; 17100.916; 1425.0763; 25.258704; 34.714371; 9.4556667; 72.761520; 0.5005562; 2.3707027; 1.0133735; 19.798055; 330.00000; 45.615925; 55.564027; 9.9481019; 82.096147; 1.0926728; 13.010031; 5.9018224; 5.5747656;1;
188; 57.341760; 23.266982; 29.015679; 22.266982; 9.2536129; 3.1828301; 10.337784; 8.3552056; 2.7781258; 19.988697;7;6; 0.5000000; 1.5911023; 42.068007; 48.478763; 0.6930167; 15.105592; 19.798990; 0.4706711; 8733.5071; 727.79226; 430.46197; 471.62972; 41.167756; 91.271170; 2.8680493; 24.431130; 15.105561; 19.799005; 0.0447800; 10163.335; 846.94456; 47.659405; 59.865739; 12.206334; 79.610485; 0.6278563; 2.9159680; 1.7483372; 19.797796; 330.00000; 45.616149; 50.301653; 4.6855040; 90.685189; 0.8835457; 6.2808374; 3.6376756; 7.9883317;1;
189; 53.861760; 25.551782; 14.375680; 24.551782; 10.807262; 3.2220056; 11.470390; 5.5412477; 2.7754276; 18.317139;7;3; 0.5000000; 1.1432198; 36.790000; 43.740308; 0.3644692; 7.5527958; 19.798990; 0.1274562; 17061.141; 1421.7618; 227.71815; 253.87656; 26.158406; 89.696408; 1.4793213; 11.422137; 7.5527456; 19.799116; 0.0127145; 18113.865; 1509.4888; 24.117866; 40.178640; 16.060775; 60.026585; 0.5971912; 1.5058271; 1.1721950; 19.798918; 330.00000; 45.615991; 55.203392; 9.5874005; 82.632588; 1.4501147; 8.3766090; 6.2984654; 5.1066852;1;
190; 54.130560; 23.701094; 17.534080; 22.701094; 9.8889079; 3.0202226; 10.595492; 10.889254; 2.3161011; 22.739801;10;6; 0.5000000; 1.5911023; 36.652724; 41.982994; 0.4317400; 15.105592; 19.798990; 0.3807703; 10224.216; 852.01803; 407.68222; 456.47462; 48.792404; 89.311037; 13.746414; 28.226825; 15.106963; 19.799689; 0.0393532; 11851.346; 987.61213; 48.840064; 66.303143; 17.463079; 73.661762; 1.6802926; 4.3058823; 1.9395433; 19.794956; 330.00000; 45.616724; 51.309018; 5.6922947; 88.905859; 3.2060415; 9.5156161; 4.2754293; 7.0065718;1;
